id,employee,gender,age,since_first_date,cust_type,res_index,for_idx,sp_index,channel,res_code,active,income,cate,saving_account,guarantees,payroll,junior,mortgage,shortdeposit,mediumdeposit,longdeposit,pensions,taxes,securities,homeacc,directdebit,fund,eaccount,loans,credit_card
1355675,N,V,20,8,1,S,N,,KHE,29,0,132226.26,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355671,N,H,20,8,1,S,N,,KHE,30,0,59922.63,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355668,N,V,46,16,1,S,N,,RED,33,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355663,N,H,40,8,1,S,N,,KAT,28,1,315929.73,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355662,N,V,20,8,1,S,N,,KHE,45,1,133396.83,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355660,N,V,25,8,1,S,N,,KHE,30,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355650,N,H,20,8,1,S,N,,KHE,3,1,34210.2,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355645,N,V,20,8,1,S,N,,KHE,46,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355641,N,V,40,8,1,S,N,,KHK,11,1,206225.01,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355640,N,H,24,8,1,S,N,,KHE,41,0,111005.52,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355638,N,V,22,8,1,S,N,,KHE,41,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355633,N,H,32,8,1,S,N,,KHK,28,1,,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355632,N,H,27,8,1,S,N,,KHE,41,0,225172.56,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355628,N,V,23,8,1,S,N,,KHE,41,0,67865.34,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355623,N,H,23,8,1,S,N,,KHE,41,0,121532.43,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355620,N,V,25,8,1,S,N,,KHE,41,1,69364.77,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355617,N,H,20,8,1,S,N,,KHE,30,0,61427.25,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355611,N,V,22,8,1,S,N,,KHE,41,0,59293.59,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355609,N,V,29,8,1,S,N,,KHE,30,0,74411.22,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355607,N,H,25,8,1,S,N,,KHE,41,0,112582.83,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355606,N,H,22,8,1,S,N,,KHE,30,0,44864.88,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355603,N,H,20,8,1,S,N,,KHE,41,1,112549.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355601,N,H,28,8,1,S,N,,KHE,30,0,28374.96,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355595,N,V,24,8,1,S,N,,KHE,41,0,100430.91,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355594,N,V,32,8,1,S,N,,KHK,37,1,92694.84,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355589,N,V,21,8,1,S,N,,KHE,30,0,76775.58,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355585,N,H,21,8,1,S,N,,KHE,32,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355583,N,V,23,8,1,S,N,,KHE,18,0,230076.45,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355581,N,V,22,8,1,S,N,,KHE,41,1,95495.73,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355578,N,H,21,8,1,S,N,,KHE,23,0,273903.3,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355575,N,H,25,8,1,S,N,,KHE,30,0,47747.16,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355573,N,V,20,8,1,S,N,,KHE,41,1,69668.37,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355570,N,H,22,8,1,S,N,,KHE,41,0,146730.27,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355569,N,V,64,8,1,S,N,,KHK,3,1,35741.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1355566,N,H,24,8,1,S,N,,KHE,41,0,140753.4,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355565,N,V,22,8,1,S,N,,KHE,30,0,56004.72,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355564,N,H,20,8,1,S,N,,KHE,32,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355560,N,V,24,8,1,S,N,,KHE,41,0,178894.44,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355559,N,H,20,8,1,S,N,,KHE,32,1,65270.37,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355558,N,V,20,8,1,S,N,,KHE,28,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355557,N,H,22,8,1,S,N,,KHE,41,0,69631.68,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355555,N,V,20,8,1,S,N,,KHE,28,1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355553,N,V,26,8,1,S,N,,KHE,41,0,436866.78,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355549,N,V,21,8,1,S,N,,KHE,30,0,54071.28,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355547,N,V,47,8,1,S,N,,KHK,3,1,60372.54,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355546,N,V,21,8,1,S,N,,KHE,18,1,41873.73,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355542,N,H,55,8,1,S,N,,KHK,11,1,65225.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355541,N,H,23,8,1,S,N,,KHE,30,0,123460.29,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355540,N,H,28,8,1,S,N,,KHE,41,0,83411.07,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355527,N,V,20,8,1,S,N,,KHE,41,0,88811.79,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355526,N,H,26,8,1,S,N,,KHE,30,0,86777.61,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355519,N,H,25,8,1,S,N,,KHE,30,1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355517,N,H,28,8,1,S,S,,KHE,41,0,102441.12,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355510,N,H,23,8,1,S,N,,KHE,41,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355506,N,H,21,8,1,S,N,,KHE,2,0,35545.2,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355497,N,H,30,8,1,S,S,,KHE,28,0,90907.56,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355495,N,V,21,8,1,S,N,,KHE,28,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355487,N,V,38,8,1,S,S,,KHF,28,1,56699.31,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355485,N,H,24,8,1,S,N,,KHE,28,0,69850.62,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355481,N,H,22,8,1,S,N,,KHE,41,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355479,N,H,32,8,1,S,N,,KHE,19,0,58548.3,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355475,N,H,23,8,1,S,N,,KHE,28,0,144490.92,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355474,N,V,35,8,1,S,N,,KHK,28,1,80586.45,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355473,N,H,47,8,1,S,N,,KAT,41,1,55525.2,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355469,N,H,34,8,1,S,S,,KHF,28,1,56699.31,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355467,N,H,50,8,1,S,N,,KHE,41,1,126065.04,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355466,N,H,28,8,1,S,N,,KHE,28,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355464,N,V,37,8,1,S,N,,KHK,21,1,108879.99,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355463,N,V,22,8,1,S,N,,KHE,41,0,88863.9,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355458,N,H,23,8,1,S,N,,KHE,28,0,489112.05,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355455,N,H,23,8,1,S,N,,KHE,28,0,132294.69,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355446,N,V,27,8,1,S,S,,KHE,30,0,53402.16,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355440,N,H,22,8,1,S,N,,KHE,28,0,104872.62,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355439,N,V,20,8,1,S,N,,KHE,33,1,91672.53,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355434,N,H,20,8,1,S,N,,KHE,28,0,145689.78,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355433,N,V,28,8,1,S,N,,KHE,28,0,143337.54,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355429,N,H,21,8,1,S,N,,KHE,50,0,151211.04,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355425,N,H,27,8,1,S,N,,KHE,28,0,88742.1,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355422,N,H,32,8,1,S,S,,KHE,28,0,142769.61,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355421,N,V,30,8,1,S,N,,KHE,28,0,88706.25,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355420,N,H,38,8,1,S,N,,KHE,14,0,116228.43,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355417,N,H,23,8,1,S,N,,KHE,28,0,121030.47,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355416,N,H,56,8,1,S,N,,KHE,28,1,221162.34,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355415,N,H,22,8,1,S,N,,KHE,2,0,120929.58,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355413,N,H,22,8,1,S,N,,KHE,45,0,31383.36,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355411,N,H,21,8,1,S,N,,KHE,28,0,71571.69,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355409,N,H,23,8,1,S,N,,KHE,28,0,135468.45,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355406,N,V,31,8,1,S,N,,KHE,28,0,77436.78,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355404,N,V,26,8,1,S,S,,KHE,28,0,384796.59,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355395,N,H,46,8,1,S,S,,KHE,28,1,175884.36,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355392,N,V,21,8,1,S,S,,KHE,30,0,47357.16,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355388,N,V,33,7,1,S,S,,KHE,28,1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355380,N,V,24,8,1,S,N,,KHE,30,1,55091.25,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355378,N,V,31,8,1,S,N,,KHE,50,1,102376.65,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355373,N,H,25,8,1,S,N,,KHE,30,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355367,N,V,23,8,1,S,N,,KHE,38,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355362,N,V,22,8,1,S,N,,KHE,30,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355355,N,H,24,8,1,S,N,,KHE,30,0,99128.37,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355344,N,V,52,8,1,S,N,,KHE,18,1,68001.21,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355340,N,H,21,8,1,S,N,,KHE,30,0,69928.95,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355339,N,V,29,8,1,S,N,,KHE,18,1,234602.88,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355338,N,V,23,8,1,S,N,,KHE,30,0,60840.24,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355331,N,V,23,8,1,S,N,,KHE,30,0,72364.89,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355327,N,H,20,8,1,S,N,,KHE,30,0,35821.26,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355323,N,H,86,8,1,S,N,,KHK,43,1,91225.95,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355320,N,V,30,8,1,S,N,,KHK,17,1,190429.86,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355317,N,H,35,8,1,S,N,,KHK,16,1,45999.81,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1355315,N,V,28,8,1,S,S,,KFC,28,1,58792.92,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355310,N,H,20,8,1,S,N,,KHK,28,1,196907.04,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355305,N,H,90,8,1,S,N,,KHK,28,0,80873.76,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355304,N,H,20,8,1,S,N,,KHK,28,1,272537.31,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355296,N,H,77,8,1,S,N,,KHK,11,1,72476.52,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355295,N,V,20,8,1,S,N,,KHK,28,1,200954.19,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355293,N,H,48,8,1,S,N,,KHK,14,1,62663.79,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1355288,N,V,34,8,1,S,N,,KHK,28,1,78317.4,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355286,N,V,32,8,1,S,N,,KHK,28,1,52644.54,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355279,N,H,37,8,1,S,N,,KHK,33,1,37575.84,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355278,N,V,40,8,1,S,N,,KHK,11,1,46622.4,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355277,N,V,31,8,1,S,N,,KHK,41,1,64193.73,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355275,N,H,38,8,1,S,N,,KHK,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355273,N,V,31,8,1,S,N,,KHK,8,1,147804.99,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355271,N,V,28,7,1,S,N,,KHK,28,0,,03 - UNIVERSITARIO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355270,N,V,39,8,1,S,N,,KHK,36,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355268,N,H,36,8,1,S,N,,KHK,8,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355266,N,V,45,8,1,S,N,,KHK,28,1,105014.82,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355265,N,H,33,8,1,S,N,,KHK,28,1,153023.34,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355264,N,V,26,8,1,S,N,,KFC,2,0,77398.68,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355262,N,H,43,8,1,S,S,,KHK,11,1,125769.12,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355256,N,V,54,16,1,S,N,,RED,8,1,112871.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355255,N,V,22,8,1,S,N,,KFC,30,1,81088.41,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355252,N,V,46,8,1,S,N,,KAT,40,1,98350.2,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355250,N,H,33,8,1,S,N,,KHK,28,1,39815.04,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355247,N,H,34,8,1,S,N,,KHK,8,1,119070.84,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355245,N,V,43,8,1,S,N,,KHK,8,1,117003.15,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355242,N,V,33,8,1,S,N,,KHK,46,1,126299.46,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1355238,N,H,29,8,1,S,S,,KHK,28,1,187187.97,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355235,N,V,39,8,1,S,N,,KHK,46,1,134380.95,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355232,N,H,38,8,1,S,N,,KHK,28,1,105121.83,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355231,N,V,29,8,1,S,N,,KHK,45,1,84085.47,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355227,N,V,87,8,1,S,N,,KHK,28,1,,01 - TOP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1355224,N,H,20,8,1,S,S,,KHK,28,1,195871.11,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355221,N,H,71,8,1,S,N,,KHK,31,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355219,N,H,60,8,1,S,N,,KHK,11,1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355218,N,V,42,8,1,S,N,,KHK,29,1,109452.57,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355210,N,H,50,8,1,S,N,,KHK,28,1,116687.55,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355209,N,V,21,8,1,S,N,,KHK,16,1,68430.33,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355208,N,V,53,8,1,S,N,,KHK,28,1,97876.02,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355207,N,V,36,8,1,S,N,,KHK,28,1,81925.23,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355204,N,H,40,8,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355203,N,V,39,8,1,S,S,,KHK,30,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355202,N,V,33,8,1,S,N,,KHK,18,1,52509.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355201,N,H,71,8,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355200,N,H,32,8,1,S,N,,KHK,50,0,112945.95,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355199,N,V,41,8,1,S,N,,KHK,3,1,55300.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355194,N,H,59,8,1,S,N,,KHK,37,1,57563.22,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355191,N,V,54,8,1,S,N,,KFC,18,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355190,N,V,31,8,1,S,N,,KAT,28,1,130291.47,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355188,N,H,49,8,1,S,N,,KHK,46,1,56587.44,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355186,N,V,41,8,1,S,S,,KHK,3,1,172567.32,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355184,N,V,36,8,1,S,N,,KHK,29,1,50618.13,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355183,N,V,53,8,1,S,S,,KHK,25,1,25581.99,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355181,N,V,41,8,1,S,N,,KHK,13,1,51458.46,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355180,N,V,52,8,1,S,N,,KHK,28,1,90476.97,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355179,N,H,35,8,1,S,N,,KHK,32,1,74073.75,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355177,N,V,32,8,1,S,N,,KHK,19,1,102159.81,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355176,N,H,58,8,1,S,N,,KHK,28,1,206888.13,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355166,N,H,29,8,1,S,N,,KHK,8,1,64904.31,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355164,N,V,35,8,1,S,N,,KHK,28,1,64061.07,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355163,N,H,24,8,1,S,N,,KHK,30,0,269001.87,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355159,N,H,39,8,1,S,N,,KHK,33,1,64034.64,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355158,N,V,24,8,1,S,N,,KHK,28,1,110780.37,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355157,N,H,32,8,1,S,N,,KHK,8,1,79367.67,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355152,N,V,21,8,1,S,N,,KHK,45,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355150,N,V,43,8,1,S,N,,KHK,28,1,78474.12,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355148,N,V,31,8,1,S,N,,KHK,13,1,37295.88,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355145,N,V,44,8,1,S,N,,KHK,14,1,49343.55,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355144,N,H,22,8,1,S,N,,KHK,39,1,176586.12,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355143,N,H,48,16,1,S,N,,RED,39,0,108735.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
